PK,국가코드,날짜,일일 확진자,누적 확진자,일일 사망자,누적 사망자,일일 완치자,누적 완치자,사망률,완치율,인구수,발생률,사이트
17849,IRL,2020-01-11,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17848,IRL,2020-01-12,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17847,IRL,2020-01-13,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17846,IRL,2020-01-14,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17845,IRL,2020-01-15,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17844,IRL,2020-01-16,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17843,IRL,2020-01-17,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17842,IRL,2020-01-18,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17841,IRL,2020-01-19,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17840,IRL,2020-01-20,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17839,IRL,2020-01-21,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17838,IRL,2020-01-22,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17837,IRL,2020-01-23,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17836,IRL,2020-01-24,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17835,IRL,2020-01-25,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17834,IRL,2020-01-26,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17833,IRL,2020-01-27,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17832,IRL,2020-01-28,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17831,IRL,2020-01-29,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17830,IRL,2020-01-30,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17829,IRL,2020-01-31,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17828,IRL,2020-02-01,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17827,IRL,2020-02-02,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17826,IRL,2020-02-03,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17825,IRL,2020-02-04,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17824,IRL,2020-02-05,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17823,IRL,2020-02-06,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17822,IRL,2020-02-07,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17821,IRL,2020-02-08,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17820,IRL,2020-02-09,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17819,IRL,2020-02-10,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17818,IRL,2020-02-11,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17817,IRL,2020-02-12,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17816,IRL,2020-02-13,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17815,IRL,2020-02-14,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17814,IRL,2020-02-15,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17813,IRL,2020-02-16,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17812,IRL,2020-02-17,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17811,IRL,2020-02-18,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17810,IRL,2020-02-19,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17809,IRL,2020-02-20,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17808,IRL,2020-02-21,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17807,IRL,2020-02-22,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17806,IRL,2020-02-23,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17805,IRL,2020-02-24,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17804,IRL,2020-02-25,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17803,IRL,2020-02-26,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17802,IRL,2020-02-27,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17801,IRL,2020-02-28,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17800,IRL,2020-02-29,0,0,0,0,,,0,,4937796,0,ourworldindata.org
17799,IRL,2020-03-01,1,1,0,0,,,0,,4937796,0.202519505,ourworldindata.org
17798,IRL,2020-03-02,0,1,0,0,,,0,,4937796,0.202519505,ourworldindata.org
17797,IRL,2020-03-03,,,,,,,0,,4937796,0,ourworldindata.org
17796,IRL,2020-03-04,1,2,0,0,,,0,,4937796,0.405039009,ourworldindata.org
17795,IRL,2020-03-05,4,6,0,0,,,0,,4937796,1.215117028,ourworldindata.org
17794,IRL,2020-03-06,7,13,0,0,,,0,,4937796,2.63275356,ourworldindata.org
17793,IRL,2020-03-07,5,18,0,0,,,0,,4937796,3.645351084,ourworldindata.org
17792,IRL,2020-03-08,1,19,0,0,,,0,,4937796,3.847870588,ourworldindata.org
17791,IRL,2020-03-09,2,21,0,0,,,0,,4937796,4.252909598,ourworldindata.org
17790,IRL,2020-03-10,,,,,,,0,,4937796,0,ourworldindata.org
17789,IRL,2020-03-11,14,35,0,0,,,0,,4937796,7.088182663,ourworldindata.org
17788,IRL,2020-03-12,8,43,1,1,,,2.325581395,,4937796,8.7083387,ourworldindata.org
17787,IRL,2020-03-13,27,70,0,1,,,1.428571429,,4937796,14.17636533,ourworldindata.org
17786,IRL,2020-03-14,21,91,0,1,,,1.098901099,,4937796,18.42927492,ourworldindata.org
17785,IRL,2020-03-15,38,129,1,2,,,1.550387597,,4937796,26.1250161,ourworldindata.org
17784,IRL,2020-03-16,40,169,0,2,,,1.183431953,,4937796,34.22579629,ourworldindata.org
17783,IRL,2020-03-17,54,223,0,2,,,0.896860987,,4937796,45.16184954,ourworldindata.org
17782,IRL,2020-03-18,69,292,0,2,,,0.684931507,,4937796,59.13569536,ourworldindata.org
17781,IRL,2020-03-19,74,366,0,2,,,0.546448087,,4937796,74.1221387,ourworldindata.org
17780,IRL,2020-03-20,191,557,1,3,,,0.538599641,,4937796,112.8033641,ourworldindata.org
17779,IRL,2020-03-21,126,683,0,3,,,0.439238653,,4937796,138.3208217,ourworldindata.org
17778,IRL,2020-03-22,102,785,0,3,,,0.382165605,,4937796,158.9778112,ourworldindata.org
17777,IRL,2020-03-23,121,906,1,4,,,0.441501104,,4937796,183.4826712,ourworldindata.org
17776,IRL,2020-03-24,219,1125,2,6,,,0.533333333,,4937796,227.8344427,ourworldindata.org
17775,IRL,2020-03-25,204,1329,1,7,,,0.526711813,,4937796,269.1484217,ourworldindata.org
17774,IRL,2020-03-26,235,1564,2,9,,,0.57544757,,4937796,316.7405053,ourworldindata.org
17773,IRL,2020-03-27,255,1819,10,19,,,1.044529962,,4937796,368.382979,ourworldindata.org
17772,IRL,2020-03-28,302,2121,3,22,,,1.037246582,,4937796,429.5438694,ourworldindata.org
17771,IRL,2020-03-29,294,2415,14,36,,,1.49068323,,4937796,489.0846037,ourworldindata.org
17770,IRL,2020-03-30,200,2615,10,46,,,1.759082218,,4937796,529.5885047,ourworldindata.org
17769,IRL,2020-03-31,295,2910,8,54,,,1.855670103,,4937796,589.3317585,ourworldindata.org
17768,IRL,2020-04-01,325,3235,17,71,,,2.194744977,,4937796,655.1505976,ourworldindata.org
17767,IRL,2020-04-02,212,3447,14,85,,,2.465912388,,4937796,698.0847325,ourworldindata.org
17766,IRL,2020-04-03,402,3849,13,98,,,2.546115874,,4937796,779.4975734,ourworldindata.org
17765,IRL,2020-04-04,424,4273,22,120,,,2.808331383,,4937796,865.3658434,ourworldindata.org
17764,IRL,2020-04-05,331,4604,17,137,,,2.975673328,,4937796,932.3997994,ourworldindata.org
17763,IRL,2020-04-06,507,5111,21,158,,,3.091371552,,4937796,1035.077188,ourworldindata.org
17762,IRL,2020-04-07,253,5364,16,174,,,3.243847875,,4937796,1086.314623,ourworldindata.org
17761,IRL,2020-04-08,345,5709,36,210,,,3.678402522,,4937796,1156.183852,ourworldindata.org
17760,IRL,2020-04-09,515,6224,25,235,,,3.775706941,,4937796,1260.481397,ourworldindata.org
17759,IRL,2020-04-10,1169,7393,28,263,,,3.55741918,,4937796,1497.226698,ourworldindata.org
17758,IRL,2020-04-11,696,8089,24,287,,,3.548028186,,4937796,1638.180273,ourworldindata.org
17757,IRL,2020-04-12,839,8928,33,320,,,3.584229391,,4937796,1808.094138,ourworldindata.org
17756,IRL,2020-04-13,727,9655,14,334,,,3.459347488,,4937796,1955.325817,ourworldindata.org
17755,IRL,2020-04-14,992,10647,31,365,,,3.428195736,,4937796,2156.225166,ourworldindata.org
17754,IRL,2020-04-15,832,11479,41,406,,,3.536893458,,4937796,2324.721394,ourworldindata.org
17753,IRL,2020-04-16,1068,12547,38,444,,,3.538694509,,4937796,2541.012225,ourworldindata.org
17752,IRL,2020-04-17,724,13271,42,486,,,3.662120413,,4937796,2687.636346,ourworldindata.org
17751,IRL,2020-04-18,709,13980,44,530,,,3.791130186,,4937796,2831.222675,ourworldindata.org
17750,IRL,2020-04-19,778,14758,41,571,,,3.869087952,,4937796,2988.78285,ourworldindata.org
17749,IRL,2020-04-20,493,15251,39,610,,,3.999737722,,4937796,3088.624965,ourworldindata.org
17748,IRL,2020-04-21,401,15652,77,687,,,4.389215436,,4937796,3169.835287,ourworldindata.org
17747,IRL,2020-04-22,388,16040,43,730,,,4.551122195,,4937796,3248.412855,ourworldindata.org
17746,IRL,2020-04-23,631,16671,39,769,,,4.612800672,,4937796,3376.202662,ourworldindata.org
17745,IRL,2020-04-24,936,17607,25,794,,,4.509570057,,4937796,3565.760918,ourworldindata.org
17744,IRL,2020-04-25,577,18184,35,829,,,4.558952926,,4937796,3682.614673,ourworldindata.org
17743,IRL,2020-04-26,377,18561,234,1063,,,5.727062119,,4937796,3758.964526,ourworldindata.org
17742,IRL,2020-04-27,701,19262,24,1087,,,5.643235386,,4937796,3900.930699,ourworldindata.org
17741,IRL,2020-04-28,386,19648,15,1102,,,5.608713355,,4937796,3979.103227,ourworldindata.org
17740,IRL,2020-04-29,229,19877,57,1159,,,5.830859788,,4937796,4025.480194,ourworldindata.org
17739,IRL,2020-04-30,376,20253,31,1190,,,5.87567274,,4937796,4101.627528,ourworldindata.org
17738,IRL,2020-05-01,359,20612,42,1232,,,5.977100718,,4937796,4174.33203,ourworldindata.org
17737,IRL,2020-05-02,221,20833,33,1265,,,6.072097154,,4937796,4219.08884,ourworldindata.org
17736,IRL,2020-05-03,343,21176,0,1265,,,5.973743861,,4937796,4288.553031,ourworldindata.org
17735,IRL,2020-05-04,330,21506,38,1303,,,6.058774296,,4937796,4355.384467,ourworldindata.org
17734,IRL,2020-05-05,216,21722,16,1319,,,6.072184882,,4937796,4399.12868,ourworldindata.org
17733,IRL,2020-05-06,261,21983,20,1339,,,6.091070373,,4937796,4451.986271,ourworldindata.org
17732,IRL,2020-05-07,265,22248,36,1375,,,6.180330816,,4937796,4505.65394,ourworldindata.org
17731,IRL,2020-05-08,137,22385,28,1403,,,6.267589904,,4937796,4533.399112,ourworldindata.org
17730,IRL,2020-05-09,156,22541,26,1429,,,6.339559026,,4937796,4564.992154,ourworldindata.org
17729,IRL,2020-05-10,219,22760,17,1446,,,6.353251318,,4937796,4609.343926,ourworldindata.org
17728,IRL,2020-05-11,236,22996,12,1458,,,6.340233084,,4937796,4657.138529,ourworldindata.org
17727,IRL,2020-05-12,139,23135,9,1467,,,6.341041712,,4937796,4685.28874,ourworldindata.org
17726,IRL,2020-05-13,107,23242,21,1488,,,6.402202909,,4937796,4706.958327,ourworldindata.org
17725,IRL,2020-05-14,159,23401,9,1497,,,6.397162514,,4937796,4739.158928,ourworldindata.org
17724,IRL,2020-05-15,426,23827,9,1506,,,6.320560708,,4937796,4825.432237,ourworldindata.org
17723,IRL,2020-05-16,129,23956,12,1518,,,6.336617131,,4937796,4851.557253,ourworldindata.org
17722,IRL,2020-05-17,92,24048,15,1533,,,6.374750499,,4937796,4870.189048,ourworldindata.org
17721,IRL,2020-05-18,64,24112,10,1543,,,6.399303251,,4937796,4883.150296,ourworldindata.org
17720,IRL,2020-05-19,88,24200,4,1547,,,6.392561983,,4937796,4900.972013,ourworldindata.org
17719,IRL,2020-05-20,51,24251,14,1561,,,6.436847965,,4937796,4911.300507,ourworldindata.org
17718,IRL,2020-05-21,64,24315,10,1571,,,6.461032285,,4937796,4924.261756,ourworldindata.org
17717,IRL,2020-05-22,76,24391,12,1583,,,6.490098807,,4937796,4939.653238,ourworldindata.org
17716,IRL,2020-05-23,115,24506,9,1592,,,6.496368236,,4937796,4962.942981,ourworldindata.org
17715,IRL,2020-05-24,76,24582,12,1604,,,6.525099666,,4937796,4978.334463,ourworldindata.org
17714,IRL,2020-05-25,57,24639,2,1606,,,6.518121677,,4937796,4989.878075,ourworldindata.org
17713,IRL,2020-05-26,59,24698,0,1606,,,6.502550814,,4937796,5001.826726,ourworldindata.org
17712,IRL,2020-05-27,37,24735,9,1615,,,6.529209622,,4937796,5009.319948,ourworldindata.org
17711,IRL,2020-05-28,68,24803,16,1631,,,6.575817441,,4937796,5023.091274,ourworldindata.org
17710,IRL,2020-05-29,38,24841,8,1639,,,6.597963045,,4937796,5030.787015,ourworldindata.org
17709,IRL,2020-05-30,35,24876,6,1645,,,6.612799485,,4937796,5037.875198,ourworldindata.org
17708,IRL,2020-05-31,53,24929,5,1650,,,6.618797385,,4937796,5048.608732,ourworldindata.org
17707,IRL,2020-06-01,61,24990,0,1650,,,6.602641056,,4937796,5060.962421,ourworldindata.org
17706,IRL,2020-06-02,72,25062,0,1650,,,6.583672492,,4937796,5075.543826,ourworldindata.org
17705,IRL,2020-06-03,4,25066,8,1658,,,6.614537621,,4937796,5076.353904,ourworldindata.org
17704,IRL,2020-06-04,45,25111,1,1659,,,6.606666401,,4937796,5085.467281,ourworldindata.org
17703,IRL,2020-06-05,31,25142,5,1664,,,6.618407446,,4937796,5091.745386,ourworldindata.org
